cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
28.25                           ,1359                           ,7.8                            ,2                              ,3.9                            ,0.08                           ,0.060053                       ,0.019947                       ,0.071361                       ,0.10015                        ,0.13243                        ,0.10015                        ,-0.096417                      ,5.2333                         ,0.62677                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.5081                         ,155.8712                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.5577                         ,1374                           ,3.3333                         ,2                              ,1.6667                         ,0.032942                       ,0.060048                       ,-0.027107                      ,0.073597                       ,0.10296                        ,0.13588                        ,0.10296                        ,-0.097519                      ,5.2933                         ,0.64837                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4794                         ,156.6322                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.8542                         ,1389                           ,2.9333                         ,2                              ,1.4667                         ,0.029302                       ,0.060038                       ,-0.030736                      ,0.075588                       ,0.10548                        ,0.13898                        ,0.10548                        ,-0.098586                      ,5.3401                         ,0.72036                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4514                         ,157.3931                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.1538                         ,1404                           ,4.6667                         ,2                              ,2.3333                         ,0.047365                       ,0.060042                       ,-0.012678                      ,0.07737                        ,0.10774                        ,0.14179                        ,0.10774                        ,-0.099626                      ,5.3716                         ,0.83478                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4241                         ,158.1541                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.4583                         ,1419                           ,3.9333                         ,2                              ,1.9667                         ,0.040762                       ,0.060075                       ,-0.019313                      ,0.079006                       ,0.10984                        ,0.1444                         ,0.10984                        ,-0.10066                       ,5.3866                         ,0.66188                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.3975                         ,158.9151                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.7692                         ,1434                           ,12.6                           ,2                              ,6.3                            ,0.12317                        ,0.060134                       ,0.063039                       ,0.080587                       ,0.11188                        ,0.14695                        ,0.11188                        ,-0.10174                       ,5.3855                         ,0.33009                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.372                          ,159.5825                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.0625                         ,1449                           ,13.4                           ,2                              ,6.7                            ,0.13529                        ,0.060225                       ,0.075064                       ,0.082214                       ,0.11398                        ,0.14959                        ,0.11398                        ,-0.1029                        ,5.3707                         ,0.4043                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.3478                         ,159.9926                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.3654                         ,1464                           ,5.5333                         ,2                              ,2.7667                         ,0.053205                       ,0.060397                       ,-0.0071916                     ,0.083949                       ,0.11623                        ,0.15241                        ,0.11623                        ,-0.10416                       ,5.3462                         ,0.32801                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.3251                         ,160.4027                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.6538                         ,1479                           ,5.3333                         ,2                              ,2.6667                         ,0.054131                       ,0.060727                       ,-0.0065964                     ,0.085779                       ,0.11861                        ,0.1554                         ,0.11861                        ,-0.10552                       ,5.315                          ,0.23741                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.3042                         ,160.8128                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.9583                         ,1494                           ,20.6                           ,2                              ,10.3                           ,0.20028                        ,0.061281                       ,0.139                          ,0.087684                       ,0.12109                        ,0.15853                        ,0.12109                        ,-0.10697                       ,5.278                          ,0.336                          ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2854                         ,161.223                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.25                           ,1509                           ,54.4                           ,2                              ,27.2                           ,0.55795                        ,0.062093                       ,0.49586                        ,0.089557                       ,0.12354                        ,0.16163                        ,0.12354                        ,-0.10847                       ,5.2342                         ,0.60578                        ,1                              ,1                              ,1                              ,1                              ,0                              ,6.2436                         ,6.2688                         ,161.6331                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.5577                         ,1524                           ,6                              ,2                              ,3                              ,0.057692                       ,0.063178                       ,-0.0054854                     ,0.091311                       ,0.12586                        ,0.16459                        ,0.12586                        ,-0.11002                       ,5.1824                         ,0.30213                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2546                         ,162.0432                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.8462                         ,1539                           ,3.4                            ,2                              ,1.7                            ,0.032692                       ,0.064521                       ,-0.031829                      ,0.0929                         ,0.12799                        ,0.16733                        ,0.12799                        ,-0.11159                       ,5.123                          ,0.25275                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.243                          ,162.2599                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.1346                         ,1554                           ,2.6                            ,2                              ,1.3                            ,0.02625                        ,0.066074                       ,-0.039824                      ,0.094291                       ,0.12989                        ,0.1698                         ,0.12989                        ,-0.11317                       ,5.058                          ,0.1493                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2342                         ,162.3478                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.4375                         ,1569                           ,2.6                            ,2                              ,1.3                            ,0.025417                       ,0.067747                       ,-0.042331                      ,0.095336                       ,0.13137                        ,0.17177                        ,0.13137                        ,-0.11466                       ,4.9923                         ,0.26665                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2282                         ,162.4356                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.7308                         ,1584                           ,15.2                           ,2                              ,7.6                            ,0.14615                        ,0.069447                       ,0.076707                       ,0.095812                       ,0.13215                        ,0.17289                        ,0.13215                        ,-0.11596                       ,4.9315                         ,0.34003                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.225                          ,162.5234                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.0192                         ,1599                           ,4.2                            ,2                              ,2.1                            ,0.040385                       ,0.071093                       ,-0.030709                      ,0.095528                       ,0.13199                        ,0.17286                        ,0.13199                        ,-0.11694                       ,4.88                           ,0.24588                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2247                         ,162.6112                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.3077                         ,1614                           ,11.6667                        ,2                              ,5.8333                         ,0.1153                         ,0.072645                       ,0.042651                       ,0.094377                       ,0.13074                        ,0.17151                        ,0.13074                        ,-0.11754                       ,4.8397                         ,0.21753                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2271                         ,162.699                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.6042                         ,1629                           ,36.2                           ,2                              ,18.1                           ,0.36161                        ,0.074097                       ,0.28752                        ,0.092363                       ,0.12842                        ,0.16884                        ,0.12842                        ,-0.11775                       ,4.8106                         ,0.21676                        ,0                              ,1                              ,1                              ,1                              ,0                              ,2.3864                         ,6.2321                         ,162.7869                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.9038                         ,1644                           ,20                             ,2                              ,10                             ,0.19231                        ,0.07547                        ,0.11684                        ,0.089585                       ,0.12514                        ,0.16498                        ,0.12514                        ,-0.11758                       ,4.7928                         ,0.25315                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2394                         ,162.4999                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.1923                         ,1659                           ,17.4                           ,2                              ,8.7                            ,0.16731                        ,0.076787                       ,0.090521                       ,0.086182                       ,0.12106                        ,0.16016                        ,0.12106                        ,-0.11708                       ,4.7869                         ,0.3511                         ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.2488                         ,162.1861                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
