cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
79.38235,4404    ,13      ,2       ,6.5     ,0.09558824,0.09120736,0.004380875,0.08571441,0.1212275,0.1610341,0.1212275,-0.1212275,1.912146,0.5636417,0,0,0,0,0,0       ,3.010279,140.0437,,,,,,,,,,
79.60294,4419    ,9.333333,2       ,4.666667,0.06862745,0.08533587,-0.01670842,0.08526227,0.1205881,0.1601846,0.1205881,-0.1205881,2.067092,0.5948268,0,0,0,0,0,0       ,3.071123,139.7756,,,,,,,,,,
79.82353,4434    ,1.8     ,2       ,0.9     ,0.01323529,0.07965066,-0.06641536,0.0847885,0.119918,0.1592945,0.119918,-0.119918,2.217996,0.4585279,0,0,0,0,0,0       ,3.131688,139.3036,,,,,,,,,,
80.04412,4449    ,0.9333333,2       ,0.4666667,0.006862745,0.07420535,-0.0673426,0.0843047,0.1192337,0.1583856,0.1192337,-0.1192337,2.361894,0.4436649,0,0,0,0,0,0       ,3.191988,138.2709,,,,,,,,,,
80.26471,4464    ,0       ,2       ,0       ,0       ,0.06899833,-0.06899833,0.08381983,0.118548,0.1574747,0.118548,-0.118548,2.495808,0.3661289,0,0,0,0,0,0       ,3.252066,137.2382,,,,,,,,,,
80.48529,4479    ,0       ,2       ,0       ,0       ,0.0641059,-0.0641059,0.08334053,0.1178701,0.1565742,0.1178701,-0.1178701,2.617315,0.3661289,0,0,0,0,0,0       ,3.312008,136.2056,,,,,,,,,,
80.70588,4494    ,0.8     ,2       ,0.4     ,0.005882353,0.05967186,-0.05378951,0.08286772,0.1172014,0.1556859,0.1172014,-0.1172014,2.724787,0.3661289,0,0,0,0,0,0       ,3.371958,135.1729,,,,,,,,,,
80.92647,4509    ,2.333333,2       ,1.166667,0.01715686,0.05596112,-0.03880426,0.08239226,0.116529,0.1547926,0.116529,-0.116529,2.817538,0.3661289,0,0,0,0,0,0       ,3.43205 ,134.1402,,,,,,,,,,
81.14706,4524    ,3       ,2.533333,1.233333,0.01813725,0.05324854,-0.03511128,0.08189622,0.1158274,0.1538607,0.1158274,-0.1158274,2.8961  ,0.2869235,0,0,0,0,0,0       ,3.49239 ,133.1075,,,,,,,,,,
81.36765,4539    ,5       ,3       ,1.666667,0.0245098,0.05174593,-0.02723613,0.08135894,0.1150675,0.1528513,0.1150675,-0.1150675,2.962323,0.3151581,0,0,0,0,0,0       ,3.553039,132.5827,,,,,,,,,,
81.58824,4554    ,9.066667,2.733333,3.555556,0.05228758,0.0515994,0.0006881841,0.08076315,0.1142249,0.151732,0.1142249,-0.1142249,3.019102,0.5040943,0,0,0,0,0,0       ,3.61401 ,132.3965,,,,,,,,,,
81.80882,4569    ,11.73333,2       ,5.866667,0.08627451,0.05278068,0.03349383,0.08009514,0.1132801,0.150477,0.1132801,-0.1132801,3.069825,0.8641505,0,0,0,0,0,0       ,3.675242,132.2103,,,,,,,,,,
82.02941,4584    ,10      ,2       ,5       ,0.07352941,0.05507479,0.01845462,0.07934703,0.112222,0.1490715,0.112222,-0.112222,3.117033,0.6957398,0,0,0,0,0,0       ,3.736583,132.024 ,,,,,,,,,,
82.25   ,4599    ,40      ,3       ,13.33333,0.1960784,0.05812819,0.1379502,0.07851964,0.1110518,0.147517,0.1110518,-0.1110518,3.16107 ,0.5674809,0,1,0,1,0,0.4034763,3.797778,131.8378,,,,,,,,,,
82.47059,4614    ,28.73333,3       ,9.577778,0.1408497,0.06154752,0.07930216,0.07762162,0.1097817,0.1458299,0.1097817,-0.1097817,3.201877,0.3003705,1,0,0,0,0,0       ,3.858516,131.6516,,,,,,,,,,
82.69118,4629    ,9.4     ,3       ,3.133333,0.04607843,0.0649572,-0.01887877,0.07666964,0.1084353,0.1440414,0.1084353,-0.1084353,3.239599,0.3003705,0,0,0,0,0,0       ,3.918391,131.4653,,,,,,,,,,
82.91176,4644    ,1.8     ,3       ,0.6     ,0.008823529,0.06803091,-0.05920738,0.0756843,0.1070417,0.1421902,0.1070417,-0.1070417,3.274421,0.3003705,0,0,0,0,0,0       ,3.976939,132.1086,,,,,,,,,,
83.13235,4659    ,5.666667,3       ,1.888889,0.02777778,0.07055524,-0.04277746,0.07468732,0.1056317,0.1403172,0.1056317,-0.1056317,3.306625,0.3003705,0,0,0,0,0,0       ,4.033724,132.8112,,,,,,,,,,
83.35294,4674    ,15      ,3       ,5       ,0.07352941,0.07254902,0.0009803896,0.07369783,0.1042322,0.1384582,0.1042322,-0.1042322,3.336943,0.3003705,0,0,0,0,0,0       ,4.088348,133.5137,,,,,,,,,,
83.57353,4689    ,30.6    ,3       ,10.2    ,0.1483333,0.07416359,0.07416975,0.07272922,0.1028623,0.1366384,0.1028623,-0.1028623,3.366354,0.4487406,0,0,0,0,0,0       ,4.140441,134.2163,,,,,,,,,,
83.79167,4704    ,61      ,3       ,20.33333,0.2824074,0.07551169,0.2068957,0.07178673,0.1015293,0.1348677,0.1015293,-0.1015293,3.395374,0.7057692,1,1,1,1,0,1.580496,4.189665,134.9189,,,,,,,,,,
84      ,4719    ,10      ,3       ,3.333333,0.04901961,0.07664306,-0.02762345,0.07086859,0.1002308,0.1331428,0.1002308,-0.1002308,3.424303,0.5127763,0,0,0,0,0,0       ,4.235785,135.6214,,,,,,,,,,
84.22059,4734    ,34.26667,3       ,11.42222,0.1679739,0.07758602,0.09038784,0.06996671,0.09895526,0.1314484,0.09895526,-0.09895526,3.453497,0.4517505,0,0,0,0,0,0       ,4.278645,136.5933,,,,,,,,,,
84.44118,4749    ,34.33333,3       ,11.44444,0.1683007,0.07835951,0.08994114,0.06907008,0.09768713,0.1297639,0.09768713,-0.09768713,3.483625,0.4050152,1,0,0,0,0,0       ,4.318121,138.306 ,,,,,,,,,,
84.66176,4764    ,22.8    ,3       ,7.6     ,0.1117647,0.07893873,0.03282598,0.06816932,0.09641318,0.1280716,0.09641318,-0.09641318,3.515128,0.2813186,0,0,0,0,0,0       ,4.354129,140.0186,,,,,,,,,,
84.88235,4779    ,17.86667,3       ,5.955556,0.0875817,0.07925221,0.008329487,0.06726206,0.09513001,0.1263671,0.09513001,-0.09513001,3.54823 ,0.1913183,0,0,0,0,0,0       ,4.386653,141.7313,,,,,,,,,,
85.10294,4794    ,16.66667,2.666667,6.111111,0.08820504,0.07917524,0.009029792,0.06635094,0.0938414,0.1246554,0.0938414,-0.0938414,3.58361 ,0.1838272,0,0,0,0,0,0       ,4.415747,143.4439,,,,,,,,,,
85.31944,4809    ,8.8     ,2.133333,4.377778,0.06127935,0.07854229,-0.01726294,0.06544521,0.09256042,0.1229537,0.09256042,-0.09256042,3.622751,0.4028799,0,0,0,0,0,0       ,4.44155 ,145.1565,,,,,,,,,,
85.52941,4824    ,1       ,3       ,0.3333333,0.004901961,0.07720836,-0.0723064,0.06455652,0.09130352,0.1212841,0.09130352,-0.09130352,3.667352,0.1909706,0,0,0,0,0,0       ,4.464279,146.8692,,,,,,,,,,
85.75   ,4839    ,11      ,3       ,3.666667,0.05392157,0.0751186,-0.02119704,0.06369946,0.09009136,0.1196739,0.09009136,-0.09009136,3.718608,0.1909706,0,0,0,0,0,0       ,4.484213,149.1568,,,,,,,,,,
85.97059,4854    ,11.86667,3       ,3.955556,0.05816993,0.07227208,-0.01410214,0.06289164,0.08894884,0.1181563,0.08894884,-0.08894884,3.776303,0.1909706,0,0,0,0,0,0       ,4.50166 ,151.8277,,,,,,,,,,
86.19118,4869    ,8.333333,3       ,2.777778,0.03918543,0.06874523,-0.0295598,0.06214961,0.08789937,0.1167622,0.08789937,-0.08789937,3.838435,0.2705837,0,0,0,0,0,0       ,4.516918,154.4987,,,,,,,,,,
86.40278,4884    ,24.6    ,3       ,8.2     ,0.1174619,0.06486246,0.05259941,0.0614796,0.08695178,0.1155034,0.08695178,-0.08695178,3.902306,0.2705837,0,0,0,0,0,0       ,4.530237,157.1696,,,,,,,,,,
86.61765,4899    ,34.4    ,3       ,11.46667,0.1686275,0.06105682,0.1075706,0.06087788,0.08610075,0.114373,0.08610075,-0.08610075,3.96553 ,0.6828187,1,1,0,1,0,0.3220483,4.541789,159.8406,,,,,,,,,,
86.83824,4914    ,22.26667,3       ,7.422222,0.1091503,0.0576797,0.05147062,0.06033367,0.08533106,0.1133505,0.08533106,-0.08533106,4.026063,0.6967874,0,0,0,0,0,0       ,4.551681,162.5115,,,,,,,,,,
87.05882,4929    ,18.66667,3       ,6.222222,0.09082547,0.05490218,0.03592328,0.05982961,0.08461816,0.1124036,0.08461816,-0.08461816,4.08215 ,0.8822531,0,0,0,0,0,0       ,4.559888,165.1825,,,,,,,,,,
87.27778,4944    ,62      ,3       ,20.66667,0.287037,0.05271649,0.2343205,0.05934412,0.08393152,0.1114914,0.08393152,-0.08393152,4.132645,0.5722476,1,1,1,1,0,2.255835,4.566247,168.5786,,,,,,,,,,
87.48611,4959    ,12.53333,3       ,4.177778,0.06121036,0.05109587,0.01011449,0.05885898,0.08324537,0.11058 ,0.08324537,-0.08324537,4.177703,0.2945612,0,0,0,0,0,0       ,4.57053 ,172.0266,,,,,,,,,,
87.70588,4974    ,3.4     ,3       ,1.133333,0.01666667,0.04996784,-0.03330118,0.05836487,0.08254654,0.1096517,0.08254654,-0.08254654,4.21853 ,0.3191271,0,0,0,0,0,0       ,4.572414,175.4746,,,,,,,,,,
87.92647,4989    ,2       ,3       ,0.6666667,0.009440813,0.04910184,-0.03966103,0.05786182,0.08183508,0.1087066,0.08183508,-0.08183508,4.256077,0.6064289,0,0,0,0,0,0       ,4.571519,178.9226,,,,,,,,,,
88.13889,5004    ,1.066667,3       ,0.3555556,0.005073832,0.04824396,-0.04317013,0.05735665,0.0811206,0.1077575,0.0811206,-0.0811206,4.289247,0.6934312,0,0,0,0,0,0       ,4.567439,182.3705,,,,,,,,,,
88.35294,5019    ,0.6666667,2.666667,0.3333333,0.004901961,0.04722537,-0.04232341,0.05685947,0.08041744,0.1068235,0.08041744,-0.08041744,4.315919,0.5524668,0,0,0,0,0,0       ,4.559781,185.8185,,,,,,,,,,
88.57353,5034    ,2.4     ,2.2     ,1.066667,0.01551198,0.04600141,-0.03048943,0.05638119,0.07974099,0.1059249,0.07974099,-0.07974099,4.333791,0.3034878,0,0,0,0,0,0       ,4.548196,189.4871,,,,,,,,,,
88.79167,5049    ,4       ,3       ,1.333333,0.01851852,0.0446331,-0.02611459,0.05593026,0.07910323,0.1050777,0.07910323,-0.07910323,4.340789,0.2649778,0,0,0,0,0,0       ,4.532461,193.7622,,,,,,,,,,
89      ,5064    ,7       ,2       ,3.5     ,0.05147059,0.0432688,0.008201788,0.05550996,0.07850879,0.1042881,0.07850879,-0.07850879,4.335231,0.2649778,0,0,0,0,0,0       ,4.512476,198.0374,,,,,,,,,,
89.22059,5079    ,0.9333333,2.866667,0.4666667,0.006532317,0.04212755,-0.03559523,0.05511906,0.07795594,0.1035537,0.07795594,-0.07795594,4.315805,0.2359452,0,0,0,0,0,0       ,4.488241,202.3125,,,,,,,,,,
89.43056,5094    ,13.33333,3       ,4.444444,0.06414912,0.04139552,0.0227536,0.05475249,0.07743749,0.102865,0.07743749,-0.07743749,4.281855,0.2720343,0,0,0,0,0,0       ,4.459836,206.5877,,,,,,,,,,
89.64706,5109    ,15.2    ,3       ,5.066667,0.0745098,0.04124429,0.03326552,0.05440166,0.07694131,0.1022059,0.07694131,-0.07694131,4.233638,0.2525397,0,0,0,0,0,0       ,4.427414,210.8629,,,,,,,,,,
89.86765,5124    ,13.4    ,3       ,4.466667,0.06422658,0.0417811,0.02244548,0.05405681,0.07645357,0.101558,0.07645357,-0.07645357,4.172304,0.2883717,0,0,0,0,0,0       ,4.391206,215.138 ,,,,,,,,,,
90.08333,5139    ,15.4    ,3       ,5.133333,0.07213508,0.04296759,0.02916749,0.05370764,0.07595974,0.100902,0.07595974,-0.07595974,4.100375,0.5407627,0,0,0,0,0,0       ,4.351502,219.5807,,,,,,,,,,
90.29412,5154    ,9.4     ,3       ,3.133333,0.04590777,0.04465813,0.001249636,0.05334522,0.07544717,0.1002212,0.07544717,-0.07544717,4.021623,0.5459308,0,0,0,0,0,0       ,4.308635,224.1351,,,,,,,,,,
90.51389,5169    ,15      ,3       ,5       ,0.06944444,0.04666761,0.02277683,0.05296701,0.07491226,0.0995106,0.07491226,-0.07491226,3.940394,0.3453714,0,0,0,0,0,0       ,4.262958,228.6894,,,,,,,,,,
90.72222,5184    ,8.933333,3       ,2.977778,0.04346647,0.04882183,-0.005355355,0.05257664,0.07436014,0.09877719,0.07436014,-0.07436014,3.86086 ,0.1877402,0,0,0,0,0,0       ,4.214845,233.2438,,,,,,,,,,
90.94118,5199    ,4.333333,3       ,1.444444,0.02124183,0.05092915,-0.02968732,0.05217964,0.07379866,0.09803134,0.07379866,-0.07379866,3.786572,0.08634972,0,0,0,0,0,0       ,4.164679,237.7982,,,,,,,,,,
91.16176,5214    ,4.8     ,3       ,1.6     ,0.0227451,0.05274078,-0.02999569,0.05178154,0.07323562,0.09728342,0.07323562,-0.07323562,3.720141,0.04423978,0,0,0,0,0,0       ,4.112854,242.3526,,,,,,,,,,
91.375  ,5229    ,9.2     ,3       ,3.066667,0.04359477,0.05405076,-0.01045599,0.05138784,0.0726788,0.09654376,0.0726788,-0.0726788,3.663636,0.01484986,0,0,0,0,0,0       ,4.059778,246.9069,,,,,,,,,,
91.58824,5244    ,14.8    ,3       ,4.933333,0.07147422,0.0547352,0.01673902,0.05100378,0.07213562,0.09582223,0.07213562,-0.07213562,3.618405,0.01441499,0,0,0,0,0,0       ,4.005876,251.1117,,,,,,,,,,
91.80556,5259    ,15.93333,3       ,5.311111,0.07405471,0.05476081,0.0192939,0.05063258,0.07161062,0.09512483,0.07161062,-0.07161062,3.584295,0.01247327,0,0,0,0,0,0       ,3.951572,255.2914,,,,,,,,,,
92.01471,5274    ,1       ,3       ,0.3333333,0.004901961,0.05416552,-0.04926356,0.05027363,0.07110295,0.09445046,0.07110295,-0.07110295,3.559463,0.02942401,0,0,0,0,0,0       ,3.897279,259.4712,,,,,,,,,,
92.23529,5289    ,3.8     ,3       ,1.266667,0.01766158,0.05303353,-0.03537195,0.04992512,0.07061005,0.09379571,0.07061005,-0.07061005,3.541207,0.04710194,0,0,0,0,0,0       ,3.843378,263.651 ,,,,,,,,,,
92.44444,5304    ,9.133333,3       ,3.044444,0.04410796,0.05151248,-0.007404521,0.04958522,0.07012933,0.09315714,0.07012933,-0.07012933,3.52697 ,0.04452767,0,0,0,0,0,0       ,3.790195,267.8307,,,,,,,,,,
92.66176,5319    ,25.4    ,3       ,8.466667,0.1203595,0.04983974,0.07051973,0.04925052,0.06965595,0.09252832,0.06965595,-0.06965595,3.515398,0.09339048,0,0,0,0,0,0       ,3.737975,272.0105,,,,,,,,,,
92.875  ,5334    ,31      ,3       ,10.33333,0.1468954,0.04826651,0.09862892,0.04891467,0.06918095,0.09189735,0.06918095,-0.06918095,3.506756,0.09339048,0,1,1,1,0,0.484988,3.686864,276.0524,,,,,,,,,,
93.08824,5349    ,20.73333,3       ,6.911111,0.1001283,0.04688291,0.05324539,0.04857424,0.06869947,0.09125778,0.06869947,-0.06869947,3.502264,0.1548053,1,0,0,0,0,0       ,3.636954,279.7152,,,,,,,,,,
93.30556,5364    ,9.6     ,3       ,3.2     ,0.04461874,0.04567888,-0.001060139,0.0482276,0.06820921,0.09060653,0.06820921,-0.06820921,3.503754,0.1222573,0,0,0,0,0,0       ,3.588234,283.378 ,,,,,,,,,,
93.51471,5379    ,18      ,3       ,6       ,0.08823529,0.04461857,0.04361673,0.04787291,0.06770757,0.08994017,0.06770757,-0.06770757,3.513523,0.09455499,0,0,0,0,0,0       ,3.540611,287.0408,,,,,,,,,,
93.73529,5394    ,18      ,3       ,6       ,0.08366013,0.0436063,0.04005383,0.04750893,0.06719278,0.08925634,0.06719278,-0.06719278,3.533657,0.09455499,0,0,0,0,0,0       ,3.493929,290.7036,,,,,,,,,,
93.94444,5409    ,9.933333,3       ,3.311111,0.04797144,0.04253058,0.005440855,0.04713648,0.06666602,0.08855662,0.06666602,-0.06666602,3.565012,0.07819654,0,0,0,0,0,0       ,3.448002,294.3664,,,,,,,,,,
94.16176,5424    ,2.8     ,3       ,0.9333333,0.01326797,0.04133545,-0.02806747,0.04675894,0.06613205,0.08784731,0.06613205,-0.06613205,3.606499,0.06602535,0,0,0,0,0,0       ,3.402638,298.0292,,,,,,,,,,
94.375  ,5439    ,0       ,3       ,0       ,0       ,0.04007849,-0.04007849,0.04637939,0.06559526,0.08713426,0.06559526,-0.06559526,3.655958,0.05898103,0,0,0,0,0,0       ,3.357662,301.4301,,,,,,,,,,
94.58824,5454    ,0.5333333,3       ,0.1777778,0.002575648,0.03887932,-0.03630367,0.04600019,0.06505894,0.08642183,0.06505894,-0.06505894,3.711518,0.02851483,0,0,0,0,0,0       ,3.312941,304.6565,,,,,,,,,,
94.80556,5469    ,2       ,3       ,0.6666667,0.00929557,0.03783815,-0.02854258,0.04562272,0.06452508,0.08571267,0.06452508,-0.06452508,3.77261 ,0.02959451,0,0,0,0,0,0       ,3.268468,307.8828,,,,,,,,,,
95.01471,5484    ,2       ,3       ,0.6666667,0.009803922,0.03695815,-0.02715423,0.04524652,0.06399302,0.0850059,0.06399302,-0.06399302,3.838456,0.07937217,0,0,0,0,0,0       ,3.224352,311.1092,,,,,,,,,,
95.23529,5499    ,1.066667,3       ,0.3555556,0.004957637,0.03613533,-0.0311777,0.04486801,0.06345768,0.08429478,0.06345768,-0.06345768,3.907778,0.09326326,0,0,0,0,0,0       ,3.18079 ,314.3356,,,,,,,,,,
95.44444,5514    ,1       ,3       ,0.3333333,0.004829339,0.03528656,-0.03045722,0.04448124,0.06291067,0.08356815,0.06291067,-0.06291067,3.979277,0.09326326,0,0,0,0,0,0       ,3.138048,317.562 ,,,,,,,,,,
95.66176,5529    ,13.6    ,3       ,4.533333,0.06444444,0.03450199,0.02994245,0.04407907,0.06234187,0.08281258,0.06234187,-0.06234187,4.052102,0.09326326,0,0,0,0,0,0       ,3.096437,320.7883,,,,,,,,,,
95.875  ,5544    ,13.6    ,3       ,4.533333,0.06444444,0.03397502,0.03046943,0.043654,0.06174068,0.08201398,0.06174068,-0.06174068,4.125776,0.1290072,0,0,0,0,0,0       ,3.056283,323.7843,,,,,,,,,,
96.08824,5559    ,1.533333,3       ,0.5111111,0.007404987,0.0338681,-0.02646311,0.04319778,0.06109545,0.08115688,0.06109545,-0.06109545,4.199423,0.2291937,0,0,0,0,0,0       ,3.017913,326.7639,,,,,,,,,,
96.30556,5574    ,3.533333,3       ,1.177778,0.01642217,0.03425221,-0.01783004,0.04270265,0.06039517,0.08022665,0.06039517,-0.06039517,4.271954,0.1438576,0,0,0,0,0,0       ,2.981655,329.7434,,,,,,,,,,
96.51471,5589    ,11      ,3       ,3.666667,0.05392157,0.03509025,0.01883132,0.04216246,0.05963117,0.07921179,0.05963117,-0.05963117,4.342499,0.08893008,0,0,0,0,0,0       ,2.947837,332.723 ,,,,,,,,,,
96.73529,5604    ,43.66667,3       ,14.55556,0.2029533,0.036267,0.1666863,0.04157335,0.05879798,0.07810501,0.05879798,-0.05879798,4.410243,0.1066666,0,0,0,0,0,0       ,2.916775,335.7025,,,,,,,,,,
96.94444,5619    ,39.4    ,3       ,13.13333,0.190276,0.03763334,0.1526426,0.04093343,0.05789294,0.07690278,0.05789294,-0.05789294,4.474748,0.1066666,0,0,0,0,0,0       ,2.888683,338.682 ,,,,,,,,,,
97.16176,5634    ,28      ,3       ,9.333333,0.1326797,0.03899626,0.09368348,0.04024414,0.05691805,0.07560778,0.05691805,-0.05691805,4.536203,0.05105446,1,1,1,1,0,4.069858,2.863641,341.5159,,,,,,,,,,
97.375  ,5649    ,15.2    ,2.6     ,5.4     ,0.07676471,0.04017957,0.03658513,0.03951107,0.05588127,0.07423055,0.05588127,-0.05588127,4.594984,0.04409361,0,0,0,0,0,0       ,2.841647,343.9493,,,,,,,,,,
97.58824,5664    ,5.533333,2.266667,2.455556,0.03557613,0.04106083,-0.005484701,0.03874423,0.0547967,0.07278987,0.0547967,-0.0547967,4.650328,0.01447512,0,0,0,0,0,0       ,2.822581,346.3826,,,,,,,,,,
97.80556,5679    ,6.866667,3       ,2.288889,0.03191479,0.04155937,-0.009644581,0.03795662,0.05368277,0.07131015,0.05368277,-0.05368277,4.699554,0.009491443,0,0,0,0,0,0       ,2.806244,348.8159,,,,,,,,,,
98.01471,5694    ,5       ,3       ,1.666667,0.0245098,0.04163488,-0.01712507,0.03716111,0.05255767,0.06981562,0.05255767,-0.05255767,4.738515,0.02848263,0,0,0,0,0,0       ,2.792401,351.2492,,,,,,,,,,
98.23529,5709    ,1.266667,3       ,0.4222222,0.005887194,0.04126104,-0.03537385,0.03636708,0.05143466,0.06832385,0.05143466,-0.05143466,4.763143,0.06713113,0,0,0,0,0,0       ,2.78082 ,353.6825,,,,,,,,,,
98.44444,5724    ,1.733333,3       ,0.5777778,0.008370855,0.04044584,-0.03207499,0.03558055,0.05032225,0.06684617,0.05032225,-0.05032225,4.770142,0.1261794,0,0,0,0,0,0       ,2.771224,356.1159,,,,,,,,,,
98.66176,5739    ,12.2    ,3       ,4.066667,0.05781046,0.03926347,0.01854699,0.03480414,0.04922417,0.06538752,0.04922417,-0.04922417,4.757353,0.1436916,0,0,0,0,0,0       ,2.763285,357.9558,,,,,,,,,,
98.875  ,5754    ,15      ,2.6     ,5.6     ,0.07960784,0.03784399,0.04176385,0.03403593,0.04813766,0.06394424,0.04813766,-0.04813766,4.724075,0.2961071,0,0,0,0,0,0       ,2.756633,359.4   ,,,,,,,,,,
99.08824,5769    ,11.4    ,2.266667,4.9     ,0.07099129,0.03630121,0.03469007,0.03326903,0.04705302,0.06250345,0.04705302,-0.04705302,4.671415,0.3872449,0,0,0,0,0,0       ,2.750862,360.8443,,,,,,,,,,
99.30556,5784    ,17.13333,3       ,5.711111,0.07963205,0.03468964,0.04494241,0.03249429,0.04595729,0.06104792,0.04595729,-0.04595729,4.602448,0.4947568,1,0,0,0,0,0       ,2.74556 ,362.2886,,,,,,,,,,
99.51471,5799    ,5       ,3       ,1.666667,0.0245098,0.03312463,-0.00861483,0.03170702,0.04484385,0.05956887,0.04484385,-0.04484385,4.521667,0.4695085,0,0,0,0,0,0       ,2.74037 ,363.7329,,,,,,,,,,
99.73529,5814    ,3.133333,3       ,1.044444,0.01456306,0.03178386,-0.0172208,0.03090759,0.04371319,0.05806695,0.04371319,-0.04371319,4.434179,0.2234187,0,0,0,0,0,0       ,2.734991,365.1772,,,,,,,,,,
99.94444,5829    ,2.266667,2.266667,1       ,0.01448802,0.03075852,-0.0162705,0.03010023,0.04257133,0.05655014,0.04257133,-0.04257133,4.345192,0.1318965,0,0,0,0,0,0       ,2.729164,366.6214,,,,,,,,,,
100.1618,5844    ,2       ,2       ,1       ,0.01421569,0.03001081,-0.01579512,0.02929366,0.04143059,0.05503482,0.04143059,-0.04143059,4.25926 ,0.1290302,0,0,0,0,0,0       ,2.722667,367.0088,,,,,,,,,,
100.375 ,5859    ,4.8     ,2.4     ,1.8     ,0.02558824,0.02944086,-0.003852626,0.02849948,0.04030736,0.05354277,0.04030736,-0.04030736,4.179751,0.04683244,0,0,0,0,0,0       ,2.715344,367.3206,,,,,,,,,,
100.5882,5874    ,6.6     ,3       ,2.2     ,0.03187364,0.02891085,0.002962792,0.02772838,0.03921678,0.05209408,0.03921678,-0.03921678,4.108484,0.0292043,0,0,0,0,0,0       ,2.707121,367.6325,,,,,,,,,,
100.8056,5889    ,0.2666667,3       ,0.08888889,0.001239409,0.02825837,-0.02701896,0.02698782,0.03816939,0.05070277,0.03816939,-0.03816939,4.046109,0.01689741,0,0,0,0,0,0       ,2.698041,367.9443,,,,,,,,,,
101.0147,5904    ,4       ,3       ,1.333333,0.01960784,0.02737941,-0.007771567,0.02628339,0.0371731,0.04937933,0.0371731,-0.0371731,3.992341,0.009486404,0,0,0,0,0,0       ,2.688278,368.2561,,,,,,,,,,
101.2353,5919    ,1.2     ,3       ,0.4     ,0.005577342,0.02627293,-0.02069559,0.02561867,0.03623297,0.0481305,0.03623297,-0.03623297,3.946403,0.002441571,0,0,0,0,0,0       ,2.678093,368.568 ,,,,,,,,,,
101.4444,5934    ,3.933333,3       ,1.311111,0.01820988,0.02500082,-0.006790946,0.0249946,0.03535033,0.04695804,0.03535033,-0.03535033,3.907552,0.008576536,0,0,0,0,0,0       ,2.667832,368.8798,,,,,,,,,,
101.6528,5949    ,7.133333,3       ,2.377778,0.03406076,0.02367452,0.01038624,0.02440831,0.03452113,0.04585656,0.03452113,-0.03452113,3.875797,0.01036924,0,0,0,0,0,0       ,2.657925,369.1916,,,,,,,,,,
101.8676,5964    ,6.2     ,2.2     ,2.6     ,0.03738562,0.02243099,0.01495463,0.02385518,0.03373883,0.04481738,0.03373883,-0.03373883,3.851135,0.01020442,0,0,0,0,0,0       ,2.64879 ,369.5035,,,,,,,,,,
102.0833,5979    ,1.8     ,1.4     ,1.666667,0.02342048,0.02136762,0.00205286,0.02332882,0.0329944,0.04382851,0.0329944,-0.0329944,3.833242,0.01419461,0,0,0,0,0,0       ,2.640799,369.8153,,,,,,,,,,
102.2941,5994    ,1.4     ,2.933333,0.5444444,0.007976882,0.02048838,-0.0125115,0.02282176,0.03227726,0.04287588,0.03227726,-0.03227726,3.821888,0.005596684,0,0,0,0,0,0       ,2.63425 ,370.1272,,,,,,,,,,
102.5139,6009    ,7       ,2       ,3.5     ,0.04861111,0.01973649,0.02887462,0.02232688,0.03157734,0.04194614,0.03157734,-0.03157734,3.81759 ,0.005596684,0,0,0,0,0,0       ,2.629359,370.439 ,,,,,,,,,,
102.7222,6024    ,13.93333,2.866667,4.8     ,0.07006536,0.01905269,0.05101267,0.02183982,0.03088847,0.04103108,0.03088847,-0.03088847,3.821855,0.0117824,1,1,1,1,0,0.301863,2.626306,370.7508,,,,,,,,,,
102.9412,6039    ,6.933333,3       ,2.311111,0.03260228,0.01838416,0.01421811,0.0213595,0.03020915,0.04012869,0.03020915,-0.03020915,3.836012,0.007204351,0,0,0,0,0,0       ,2.625263,370.6004,,,,,,,,,,
103.1528,6054    ,3.466667,3       ,1.155556,0.01655289,0.01772775,-0.001174858,0.02088742,0.02954148,0.03924179,0.02954148,-0.02954148,3.860318,0.009162876,0,0,0,0,0,0       ,2.626324,370.1418,,,,,,,,,,
103.3676,6069    ,2.2     ,3       ,0.7333333,0.01054466,0.01709379,-0.006549132,0.02042709,0.02889042,0.03837694,0.02889042,-0.02889042,3.894025,0.009042878,0,0,0,0,0,0       ,2.6295  ,369.6832,,,,,,,,,,
103.5833,6084    ,0.8     ,3       ,0.2666667,0.003747277,0.01646184,-0.01271456,0.01998359,0.02826317,0.03754372,0.02826317,-0.02826317,3.935282,0.01399511,0,0,0,0,0,0       ,2.634727,369.2245,,,,,,,,,,
