cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
80.9265                         ,4509                           ,2.3333                         ,2                              ,1.1667                         ,0.017157                       ,0.081173                       ,-0.064016                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,14.1129                        ,198.0619                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.1471                         ,4524                           ,3                              ,2.5333                         ,1.2333                         ,0.018137                       ,0.079497                       ,-0.06136                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,14.0349                        ,200.0221                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.3676                         ,4539                           ,5                              ,3                              ,1.6667                         ,0.02451                        ,0.077859                       ,-0.053349                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.9569                        ,202.0849                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.5882                         ,4554                           ,9.0667                         ,2.7333                         ,3.5556                         ,0.052288                       ,0.07629                        ,-0.024003                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.879                         ,204.2532                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.8088                         ,4569                           ,11.7333                        ,2                              ,5.8667                         ,0.086275                       ,0.074811                       ,0.011464                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.8013                        ,206.5298                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.0294                         ,4584                           ,10                             ,2                              ,5                              ,0.073529                       ,0.073419                       ,0.00011088                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.7237                        ,208.917                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.25                           ,4599                           ,40                             ,3                              ,13.3333                        ,0.19608                        ,0.072095                       ,0.12398                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,1                              ,0                              ,0                              ,0                              ,13.6464                        ,211.4167                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.4706                         ,4614                           ,28.7333                        ,3                              ,9.5778                         ,0.14085                        ,0.070809                       ,0.070041                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,0                              ,1                              ,0                              ,1.1442                         ,13.5694                        ,214.0307                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.6912                         ,4629                           ,9.4                            ,3                              ,3.1333                         ,0.046078                       ,0.069538                       ,-0.023459                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.4928                        ,216.7601                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.9118                         ,4644                           ,1.8                            ,3                              ,0.6                            ,0.0088235                      ,0.068279                       ,-0.059455                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.4165                        ,219.6056                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.1324                         ,4659                           ,5.6667                         ,3                              ,1.8889                         ,0.027778                       ,0.06705                        ,-0.039272                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.3407                        ,222.5673                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.3529                         ,4674                           ,15                             ,3                              ,5                              ,0.073529                       ,0.065886                       ,0.0076434                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.2653                        ,225.6449                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.5735                         ,4689                           ,30.6                           ,3                              ,10.2                           ,0.14833                        ,0.064821                       ,0.083512                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.1903                        ,228.837                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.7917                         ,4704                           ,61                             ,3                              ,20.3333                        ,0.28241                        ,0.063887                       ,0.21852                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,1                              ,1                              ,0                              ,2.8723                         ,13.1159                        ,232.1421                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84                              ,4719                           ,10                             ,3                              ,3.3333                         ,0.04902                        ,0.063107                       ,-0.014087                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,13.042                         ,235.5578                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.2206                         ,4734                           ,34.2667                        ,3                              ,11.4222                        ,0.16797                        ,0.062495                       ,0.10548                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.9686                        ,239.0815                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.4412                         ,4749                           ,34.3333                        ,3                              ,11.4444                        ,0.1683                         ,0.062052                       ,0.10625                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,1                              ,1                              ,1                              ,0                              ,1.4275                         ,12.8957                        ,242.7101                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.6618                         ,4764                           ,22.8                           ,3                              ,7.6                            ,0.11176                        ,0.06176                        ,0.050005                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.8234                        ,246.4401                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.8824                         ,4779                           ,17.8667                        ,3                              ,5.9556                         ,0.087582                       ,0.061589                       ,0.025993                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.7516                        ,250.2682                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.1029                         ,4794                           ,16.6667                        ,2.6667                         ,6.1111                         ,0.088205                       ,0.061501                       ,0.026704                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.6804                        ,254.1902                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.3194                         ,4809                           ,8.8                            ,2.1333                         ,4.3778                         ,0.061279                       ,0.061458                       ,-0.00017838                    ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.6097                        ,258.2023                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.5294                         ,4824                           ,1                              ,3                              ,0.33333                        ,0.004902                       ,0.061422                       ,-0.05652                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.5396                        ,262.3001                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.75                           ,4839                           ,11                             ,3                              ,3.6667                         ,0.053922                       ,0.06136                        ,-0.0074382                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.4699                        ,266.4793                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.9706                         ,4854                           ,11.8667                        ,3                              ,3.9556                         ,0.05817                        ,0.061246                       ,-0.0030763                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.4008                        ,270.7352                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.1912                         ,4869                           ,8.3333                         ,3                              ,2.7778                         ,0.039185                       ,0.061071                       ,-0.021886                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.3322                        ,275.0633                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.4028                         ,4884                           ,24.6                           ,3                              ,8.2                            ,0.11746                        ,0.060834                       ,0.056628                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.264                         ,279.4588                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.6176                         ,4899                           ,34.4                           ,3                              ,11.4667                        ,0.16863                        ,0.060537                       ,0.10809                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,1                              ,1                              ,1                              ,0                              ,0.70253                        ,12.1963                        ,283.9169                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.8382                         ,4914                           ,22.2667                        ,3                              ,7.4222                         ,0.10915                        ,0.060189                       ,0.048962                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.1291                        ,288.4328                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.0588                         ,4929                           ,18.6667                        ,3                              ,6.2222                         ,0.090825                       ,0.059807                       ,0.031018                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,12.0623                        ,293.0016                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.2778                         ,4944                           ,62                             ,3                              ,20.6667                        ,0.28704                        ,0.059403                       ,0.22763                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,1                              ,1                              ,0                              ,2.4957                         ,11.9959                        ,297.6185                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.4861                         ,4959                           ,12.5333                        ,3                              ,4.1778                         ,0.06121                        ,0.058975                       ,0.0022353                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.9298                        ,302.2784                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.7059                         ,4974                           ,3.4                            ,3                              ,1.1333                         ,0.016667                       ,0.058517                       ,-0.04185                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.8641                        ,306.9761                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.9265                         ,4989                           ,2                              ,3                              ,0.66667                        ,0.0094408                      ,0.058016                       ,-0.048575                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.7987                        ,311.7062                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.1389                         ,5004                           ,1.0667                         ,3                              ,0.35556                        ,0.0050738                      ,0.057463                       ,-0.052389                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.7336                        ,316.4631                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.3529                         ,5019                           ,0.66667                        ,2.6667                         ,0.33333                        ,0.004902                       ,0.05685                        ,-0.051948                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.6687                        ,321.2412                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.5735                         ,5034                           ,2.4                            ,2.2                            ,1.0667                         ,0.015512                       ,0.056172                       ,-0.04066                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.6041                        ,326.0346                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.7917                         ,5049                           ,4                              ,3                              ,1.3333                         ,0.018519                       ,0.055432                       ,-0.036913                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.5395                        ,330.8374                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89                              ,5064                           ,7                              ,2                              ,3.5                            ,0.051471                       ,0.054637                       ,-0.0031661                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.4752                        ,335.6436                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89.2206                         ,5079                           ,0.93333                        ,2.8667                         ,0.46667                        ,0.0065323                      ,0.053802                       ,-0.04727                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.4109                        ,340.4473                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89.4306                         ,5094                           ,13.3333                        ,3                              ,4.4444                         ,0.064149                       ,0.052949                       ,0.0112                         ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.3466                        ,345.2426                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89.6471                         ,5109                           ,15.2                           ,3                              ,5.0667                         ,0.07451                        ,0.052099                       ,0.022411                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.2824                        ,350.0233                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89.8676                         ,5124                           ,13.4                           ,3                              ,4.4667                         ,0.064227                       ,0.051275                       ,0.012952                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.2182                        ,354.7837                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
90.0833                         ,5139                           ,15.4                           ,3                              ,5.1333                         ,0.072135                       ,0.050497                       ,0.021638                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.1539                        ,359.5179                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
