cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
215.8462,5403,14.1333,4,3.5333,0.1359,0.15637,-0.020469,0.09908,0.14365,0.1936,0.14365,-0.16062,8.1696,0.37534,0,0,0,0,0,0,1.5209,,,,,,,,,,,
216.4231,5418,9.9333,4,2.4833,0.095513,0.15761,-0.062099,0.10049,0.14562,0.19622,0.14562,-0.16252,8.0615,0.4582,0,0,0,0,0,0,1.4932,,,,,,,,,,,
217,5433,32.0667,4,8.0167,0.28778,0.15894,0.12884,0.10193,0.14764,0.19887,0.14764,-0.16443,7.9537,0.48811,0,0,0,0,0,0,1.4666,,,,,,,,,,,
217.5385,5448,122,4,30.5,1.1731,0.16036,1.0127,0.10339,0.14968,0.20157,0.14968,-0.16635,7.848,0.46884,1,1,1,1,0,12.9455,1.441,,,,,,,,,,,
218.1154,5463,25.3333,4,6.3333,0.24359,0.16192,0.08167,0.10488,0.15175,0.20429,0.15175,-0.16826,7.7458,0.41779,0,0,0,0,0,0,1.4162,,,,,,,,,,,
218.6923,5478,20.6667,4,5.1667,0.19872,0.16364,0.035079,0.10639,0.15385,0.20705,0.15385,-0.17016,7.6483,0.38925,0,0,0,0,0,0,1.392,,,,,,,,,,,
219.2692,5493,24.2,4,6.05,0.23269,0.16555,0.067138,0.10793,0.15598,0.20984,0.15598,-0.17206,7.5556,0.26009,0,0,0,0,0,0,1.3683,,,,,,,,,,,
219.8462,5508,25.2,4,6.3,0.24231,0.16769,0.074614,0.1095,0.15814,0.21266,0.15814,-0.17395,7.4672,0.32267,0,0,0,0,0,0,1.3448,,,,,,,,,,,
220.4231,5523,16.4667,4,4.1167,0.15833,0.17008,-0.01175,0.11109,0.16033,0.21552,0.16033,-0.17585,7.3823,0.34961,0,0,0,0,0,0,1.3214,,,,,,,,,,,
221,5538,20.9333,4,5.2333,0.20128,0.17275,0.028534,0.1127,0.16255,0.21842,0.16255,-0.17777,7.2993,0.26238,0,0,0,0,0,0,1.2979,,,,,,,,,,,
221.5769,5553,12.4,4,3.1,0.11923,0.17571,-0.056477,0.11434,0.1648,0.22136,0.1648,-0.17971,7.217,0.35323,0,0,0,0,0,0,1.274,,,,,,,,,,,
222.1538,5568,11.2,4,2.8,0.10769,0.17897,-0.071281,0.11599,0.16708,0.22434,0.16708,-0.18169,7.1339,0.4268,0,0,0,0,0,0,1.2498,,,,,,,,,,,
222.7308,5583,18.6667,4,4.6667,0.17949,0.18254,-0.0030552,0.11767,0.16939,0.22737,0.16939,-0.18372,7.0485,0.40188,0,0,0,0,0,0,1.225,,,,,,,,,,,
223.3077,5598,21.6667,4,5.4167,0.20833,0.1864,0.02193,0.11936,0.17173,0.23043,0.17173,-0.18579,6.9597,0.49197,0,0,0,0,0,0,1.1996,,,,,,,,,,,
223.8846,5613,18,4,4.5,0.17308,0.19053,-0.017454,0.12106,0.17409,0.23352,0.17409,-0.18792,6.8663,0.66997,0,0,0,0,0,0,1.1736,,,,,,,,,,,
224.4615,5628,19.9333,4,4.9833,0.20444,0.19489,0.0095586,0.12277,0.17646,0.23665,0.17646,-0.19011,6.7675,0.64149,0,0,0,0,0,0,1.1469,,,,,,,,,,,
225.0769,5643,24.0667,4,6.0167,0.23141,0.19943,0.031981,0.12448,0.17885,0.2398,0.17885,-0.19236,6.6626,0.58649,0,0,0,0,0,0,1.1196,,,,,,,,,,,
225.6538,5658,20,4,5,0.19872,0.20499,-0.0062739,0.12618,0.18125,0.24296,0.18125,-0.19467,6.551,0.57116,0,0,0,0,0,0,1.0918,,,,,,,,,,,
226.25,5673,22.4,4,5.6,0.22256,0.21041,0.012158,0.12789,0.18365,0.24615,0.18365,-0.19704,6.4325,0.5573,0,0,0,0,0,0,1.0636,,,,,,,,,,,
226.8462,5688,17.0667,4,4.2667,0.1641,0.21565,-0.051548,0.12958,0.18605,0.24934,0.18605,-0.19946,6.3068,0.40613,0,0,0,0,0,0,1.0351,,,,,,,,,,,
227.4231,5703,26.3333,4,6.5833,0.27009,0.22074,0.049348,0.13126,0.18844,0.25254,0.18844,-0.20195,6.1741,0.32435,0,0,0,0,0,0,1.0064,,,,,,,,,,,
228.0385,5718,24.6,4,6.15,0.23654,0.22569,0.010846,0.13259,0.19048,0.25537,0.19048,-0.20475,5.9968,0.016088,0,0,0,0,0,0,0.97508,,,,,,,,,,,
228.6154,5733,15.3333,4,3.8333,0.15153,0.23054,-0.079009,0.13392,0.19253,0.25822,0.19253,-0.20761,5.8121,0.30906,0,0,0,0,0,0,0.94305,,,,,,,,,,,
229.2083,5748,14.4,4,3.6,0.14385,0.2353,-0.091457,0.13525,0.19459,0.2611,0.19459,-0.21051,5.625,0.3328,0,0,0,0,0,0,0.91095,,,,,,,,,,,
229.8077,5763,11.6667,4,2.9167,0.11841,0.24,-0.12159,0.13659,0.19666,0.26398,0.19666,-0.21341,5.4383,0.35411,0,0,0,0,0,0,0.87912,,,,,,,,,,,
230.4167,5778,16.2,4,4.05,0.1575,0.24464,-0.087145,0.13793,0.19872,0.26686,0.19872,-0.21631,5.253,0.44256,0,0,0,0,0,0,0.84769,,,,,,,,,,,
231,5793,17.2,4,4.3,0.17641,0.24925,-0.072844,0.13927,0.20078,0.26974,0.20078,-0.2192,5.0697,0.44563,0,0,0,0,0,0,0.81667,,,,,,,,,,,
231.6154,5808,14.6667,4,3.6667,0.14494,0.25384,-0.1089,0.1406,0.20284,0.2726,0.20284,-0.22207,4.8882,0.47126,0,0,0,0,0,0,0.78603,,,,,,,,,,,
232.2083,5823,11.2,4,2.8,0.11667,0.25842,-0.14175,0.14193,0.20488,0.27545,0.20488,-0.22494,4.7082,0.5201,0,0,0,0,0,0,0.75571,,,,,,,,,,,
232.8333,5838,20.6,4,5.15,0.20248,0.26299,-0.060513,0.14324,0.20692,0.27829,0.20692,-0.2278,4.5296,0.60037,0,0,0,0,0,0,0.72565,,,,,,,,,,,
233.4231,5853,20.1333,4,5.0333,0.2065,0.26758,-0.061079,0.14455,0.20894,0.28111,0.20894,-0.23065,4.3519,0.60007,0,0,0,0,0,0,0.69579,,,,,,,,,,,
234.0385,5868,16.4,4,4.1,0.16032,0.27218,-0.11185,0.14585,0.21095,0.28392,0.21095,-0.23349,4.175,0.62442,0,0,0,0,0,0,0.66607,,,,,,,,,,,
234.625,5883,26.8,4,6.7,0.27917,0.2768,0.0023669,0.14714,0.21295,0.28671,0.21295,-0.23633,3.9985,0.81195,0,0,0,0,0,0,0.63644,,,,,,,,,,,
235.25,5898,35.2,4,8.8,0.34974,0.28146,0.068287,0.14842,0.21493,0.28948,0.21493,-0.23916,3.8223,0.84839,0,0,0,0,0,0,0.60686,,,,,,,,,,,
235.8462,5913,33.4667,4,8.3667,0.34146,0.28615,0.05531,0.14968,0.2169,0.29224,0.2169,-0.242,3.646,0.86435,0,0,0,0,0,0,0.57726,,,,,,,,,,,
236.4583,5928,45.0667,4,11.2667,0.46463,0.29089,0.17374,0.15094,0.21886,0.29499,0.21886,-0.24484,3.4694,0.90297,0,0,0,0,0,0,0.54761,,,,,,,,,,,
237.0769,5943,49.1333,4,12.2833,0.48293,0.29567,0.18726,0.15219,0.22081,0.29773,0.22081,-0.24769,3.2923,0.79131,0,0,0,0,0,0,0.51787,,,,,,,,,,,
237.6667,5958,45.8667,4,11.4667,0.47778,0.3005,0.17728,0.15343,0.22275,0.30046,0.22275,-0.25054,3.1142,0.056231,0,0,0,0,0,0,0.48798,,,,,,,,,,,
238.2917,5973,35.3333,4,8.8333,0.34918,0.30538,0.043801,0.15466,0.22468,0.30318,0.22468,-0.2534,2.9351,0.2719,0,0,0,0,0,0,0.4579,,,,,,,,,,,
238.8846,5988,41,4,10.25,0.42051,0.31031,0.11021,0.15588,0.22661,0.30588,0.22661,-0.25627,2.7545,0.088156,0,0,0,0,0,0,0.4276,,,,,,,,,,,
239.5,6003,35.2,4,8.8,0.36667,0.31528,0.051389,0.15709,0.22852,0.30859,0.22852,-0.25915,2.5723,0.084525,0,0,0,0,0,0,0.39706,,,,,,,,,,,
240.125,6018,42.4,4,10.6,0.42808,0.32029,0.10778,0.15829,0.23043,0.31128,0.23043,-0.26204,2.3885,0.70824,0,0,0,0,0,0,0.36625,,,,,,,,,,,
240.7308,6033,52.5333,4,13.1333,0.52758,0.32535,0.20223,0.15949,0.23232,0.31397,0.23232,-0.26495,2.2028,0.32079,0,0,0,0,0,0,0.33516,,,,,,,,,,,
241.3333,6048,47.8667,4,11.9667,0.49861,0.33044,0.16817,0.16068,0.23422,0.31665,0.23422,-0.26787,2.0152,0.11202,1,0,0,0,0,0,0.30378,,,,,,,,,,,
241.9583,6063,23.4667,4,5.8667,0.22815,0.33556,-0.10742,0.16186,0.2361,0.31933,0.2361,-0.2708,1.8256,0.041863,0,0,0,0,0,0,0.2721,,,,,,,,,,,
242.5417,6078,29.8,4,7.45,0.31042,0.34071,-0.030296,0.16303,0.23798,0.322,0.23798,-0.27375,1.6342,0.69543,0,0,0,0,0,0,0.24012,,,,,,,,,,,
243.1667,6093,20.5333,4,5.1333,0.21389,0.34588,-0.13199,0.1642,0.23986,0.32467,0.23986,-0.27671,1.4407,0.45844,0,0,0,0,0,0,0.20786,,,,,,,,,,,
243.7917,6108,18.6667,4,4.6667,0.18447,0.35107,-0.1666,0.16536,0.24174,0.32734,0.24174,-0.27968,1.2454,0.63799,0,0,0,0,0,0,0.1753,,,,,,,,,,,
244.3846,6123,35.6,4,8.9,0.36513,0.35627,0.0088601,0.16652,0.24361,0.33001,0.24361,-0.28267,1.0482,0.64714,0,0,0,0,0,0,0.14247,,,,,,,,,,,
245,6138,24,3.2,6,0,0.36148,-0.36148,0.16768,0.24547,0.33268,0.24547,-0.28567,0.8491,0.41123,0,0,0,0,0,0,0.10936,,,,,,,,,,,
,6153,,,,,,,0.16883,0.24734,0.33534,0.24734,-0.28868,0.64827,0.89464,0,0,0,0,0,0,0.07599,,,,,,,,,,,
,6168,,,,,,,0.16998,0.2492,0.33801,0.2492,-0.29171,0.44575,0.73549,0,0,0,0,0,0,0.042373,,,,,,,,,,,
,6183,,,,,,,0.17112,0.25107,0.34068,0.25107,-0.29475,0.24161,0.306,0,0,0,0,0,0,0.0085195,,,,,,,,,,,
,6198,,,,,,,0.17227,0.25293,0.34335,0.25293,-0.2978,0.035936,0.30971,0,0,0,0,0,0,-0.025559,,,,,,,,,,,
