cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
102.4583                        ,2613                           ,47.6667                        ,4                              ,11.9167                        ,0.53866                        ,0.25472                        ,0.28393                        ,0.10711                        ,0.15719                        ,0.21332                        ,0.15719                        ,-0.18471                       ,4.664                          ,0.89118                        ,0                              ,1                              ,1                              ,1                              ,0                              ,1.9012                         ,5.1591                         ,165.589                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
103.1364                        ,2628                           ,33.6                           ,4                              ,8.4                            ,0.36697                        ,0.25763                        ,0.10934                        ,0.10933                        ,0.16004                        ,0.21689                        ,0.16004                        ,-0.18621                       ,4.6667                         ,0.54889                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1705                         ,166.5821                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
103.7917                        ,2643                           ,10                             ,4                              ,2.5                            ,0.11048                        ,0.26055                        ,-0.15007                       ,0.11162                        ,0.163                          ,0.22058                        ,0.163                          ,-0.18773                       ,4.6711                         ,0.41746                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1832                         ,167.6247                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
104.4545                        ,2658                           ,19.6667                        ,4                              ,4.9167                         ,0.22348                        ,0.26345                        ,-0.039969                      ,0.11398                        ,0.16602                        ,0.22435                        ,0.16602                        ,-0.18926                       ,4.677                          ,0.90741                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1971                         ,168.6749                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
105.1364                        ,2673                           ,19.0667                        ,4                              ,4.7667                         ,0.21667                        ,0.2674                         ,-0.050731                      ,0.11637                        ,0.16908                        ,0.22817                        ,0.16908                        ,-0.19079                       ,4.6846                         ,0.79353                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.212                          ,169.7251                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
105.8182                        ,2688                           ,25.2667                        ,4                              ,6.3167                         ,0.28712                        ,0.27033                        ,0.016792                       ,0.11877                        ,0.17216                        ,0.23199                        ,0.17216                        ,-0.19229                       ,4.6939                         ,0.69913                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2276                         ,170.7754                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
106.5                           ,2703                           ,44.2                           ,4                              ,11.05                          ,0.50227                        ,0.27323                        ,0.22904                        ,0.12116                        ,0.17521                        ,0.23579                        ,0.17521                        ,-0.19377                       ,4.7049                         ,0.86413                        ,0                              ,1                              ,0                              ,1                              ,0                              ,0.80753                        ,5.2437                         ,171.8256                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
107.1818                        ,2718                           ,37.7333                        ,4                              ,9.4333                         ,0.45166                        ,0.27611                        ,0.17555                        ,0.12352                        ,0.17821                        ,0.23952                        ,0.17821                        ,-0.1952                        ,4.7179                         ,0.57764                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2596                         ,172.8758                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
107.9                           ,2733                           ,28.8                           ,4                              ,7.2                            ,0.33164                        ,0.2776                         ,0.054041                       ,0.12582                        ,0.18115                        ,0.24317                        ,0.18115                        ,-0.19658                       ,4.7327                         ,0.7602                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2751                         ,173.918                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
108.5909                        ,2748                           ,20.2                           ,4                              ,5.05                           ,0.23873                        ,0.28037                        ,-0.041642                      ,0.12806                        ,0.18399                        ,0.2467                         ,0.18399                        ,-0.19791                       ,4.7498                         ,0.029258                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2895                         ,174.9281                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
109.3                           ,2763                           ,27.0667                        ,4                              ,6.7667                         ,0.33833                        ,0.28311                        ,0.055222                       ,0.13021                        ,0.18673                        ,0.25009                        ,0.18673                        ,-0.19918                       ,4.769                          ,0.4837                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3024                         ,175.9381                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
110.05                          ,2778                           ,22.8                           ,4                              ,5.7                            ,0.27464                        ,0.28577                        ,-0.011138                      ,0.13226                        ,0.18934                        ,0.25333                        ,0.18934                        ,-0.20039                       ,4.7906                         ,0.41859                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3133                         ,176.9482                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
110.7727                        ,2793                           ,26.4                           ,4                              ,6.6                            ,0.342                          ,0.28831                        ,0.053693                       ,0.1342                         ,0.19181                        ,0.25639                        ,0.19181                        ,-0.20153                       ,4.8146                         ,0.33399                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3218                         ,177.9582                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
111.55                          ,2808                           ,28.2                           ,4                              ,7.05                           ,0.3525                         ,0.29065                        ,0.061851                       ,0.13602                        ,0.19413                        ,0.25927                        ,0.19413                        ,-0.20261                       ,4.841                          ,0.32864                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3276                         ,178.9683                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
112.3                           ,2823                           ,22.7333                        ,4                              ,5.6833                         ,0.28627                        ,0.29275                        ,-0.0064768                     ,0.13771                        ,0.19629                        ,0.26195                        ,0.19629                        ,-0.20364                       ,4.8696                         ,0.48151                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3303                         ,179.9784                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
113.0556                        ,2838                           ,35.2                           ,4                              ,8.8                            ,0.46607                        ,0.29456                        ,0.17152                        ,0.13928                        ,0.1983                         ,0.26444                        ,0.1983                         ,-0.20461                       ,4.9005                         ,0.62372                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3298                         ,180.6134                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
113.85                          ,2853                           ,31.8                           ,4                              ,7.95                           ,0.43283                        ,0.29604                        ,0.1368                         ,0.14073                        ,0.20015                        ,0.26676                        ,0.20015                        ,-0.20554                       ,4.9333                         ,0.55167                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.326                          ,180.9204                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
114.6667                        ,2868                           ,21.8                           ,4                              ,5.45                           ,0.30278                        ,0.29716                        ,0.0056176                      ,0.14207                        ,0.20187                        ,0.26891                        ,0.20187                        ,-0.20643                       ,4.968                          ,0.5649                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3189                         ,181.2274                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
115.5                           ,2883                           ,22.6                           ,4                              ,5.65                           ,0.31389                        ,0.2979                         ,0.015988                       ,0.1433                         ,0.20347                        ,0.27091                        ,0.20347                        ,-0.2073                        ,5.0041                         ,0.63505                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.3086                         ,181.5344                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
116.3333                        ,2898                           ,13.8                           ,4                              ,3.45                           ,0.19646                        ,0.29825                        ,-0.10179                       ,0.14446                        ,0.20497                        ,0.2728                         ,0.20497                        ,-0.20816                       ,5.0415                         ,0.67951                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2952                         ,181.8414                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
117.1875                        ,2913                           ,17.1333                        ,4                              ,4.2833                         ,0.24986                        ,0.29746                        ,-0.047599                      ,0.14554                        ,0.20639                        ,0.27459                        ,0.20639                        ,-0.20902                       ,5.0799                         ,0.82253                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.279                          ,182.1483                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
118.0625                        ,2928                           ,13.7333                        ,4                              ,3.4333                         ,0.21458                        ,0.29716                        ,-0.082572                      ,0.14657                        ,0.20775                        ,0.27631                        ,0.20775                        ,-0.20989                       ,5.1189                         ,0.18237                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2602                         ,182.4553                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
119                             ,2943                           ,19.0667                        ,4                              ,4.7667                         ,0.29792                        ,0.29652                        ,0.001395                       ,0.14757                        ,0.20906                        ,0.27799                        ,0.20906                        ,-0.21078                       ,5.1583                         ,0.10777                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2392                         ,182.0304                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
119.9375                        ,2958                           ,10                             ,4                              ,2.5                            ,0.15625                        ,0.2956                         ,-0.13935                       ,0.14854                        ,0.21036                        ,0.27965                        ,0.21036                        ,-0.21168                       ,5.1977                         ,0.74879                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.2164                         ,181.4929                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
120.875                         ,2973                           ,16.4                           ,4                              ,4.1                            ,0.25625                        ,0.29445                        ,-0.038198                      ,0.1495                         ,0.21164                        ,0.28129                        ,0.21164                        ,-0.21261                       ,5.2368                         ,0.68334                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1921                         ,180.9555                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
121.8125                        ,2988                           ,15.3333                        ,4                              ,3.8333                         ,0.24871                        ,0.29312                        ,-0.044408                      ,0.15045                        ,0.21291                        ,0.28293                        ,0.21291                        ,-0.21357                       ,5.2752                         ,0.72835                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1667                         ,180.418                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
122.7857                        ,3003                           ,17.8667                        ,4                              ,4.4667                         ,0.28714                        ,0.29168                        ,-0.0045343                     ,0.15139                        ,0.21418                        ,0.28457                        ,0.21418                        ,-0.21454                       ,5.3126                         ,0.75905                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1406                         ,179.8805                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
123.75                          ,3018                           ,16.3333                        ,4                              ,4.0833                         ,0.27222                        ,0.29018                        ,-0.017961                      ,0.15231                        ,0.21543                        ,0.28619                        ,0.21543                        ,-0.21552                       ,5.3487                         ,0.76716                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.1141                         ,179.343                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
124.75                          ,3033                           ,16.0667                        ,4                              ,4.0167                         ,0.25821                        ,0.28869                        ,-0.03048                       ,0.15321                        ,0.21665                        ,0.28777                        ,0.21665                        ,-0.2165                        ,5.3831                         ,0.6874                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.0874                         ,178.7561                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
125.7143                        ,3048                           ,21                             ,4                              ,5.25                           ,0.35                           ,0.28727                        ,0.062734                       ,0.15407                        ,0.21783                        ,0.2893                         ,0.21783                        ,-0.21747                       ,5.4156                         ,0.74875                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.0606                         ,177.9714                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
126.7143                        ,3063                           ,23.8667                        ,4                              ,5.9667                         ,0.39778                        ,0.28595                        ,0.11182                        ,0.15491                        ,0.21898                        ,0.2908                         ,0.21898                        ,-0.21843                       ,5.4459                         ,0.63018                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.0337                         ,177.1868                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
127.7143                        ,3078                           ,40.3333                        ,4                              ,10.0833                        ,0.65422                        ,0.28479                        ,0.36942                        ,0.15573                        ,0.2201                         ,0.29225                        ,0.2201                         ,-0.21937                       ,5.4739                         ,0.75854                        ,1                              ,1                              ,1                              ,1                              ,0                              ,2.2399                         ,5.0066                         ,176.4022                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
128.6875                        ,3093                           ,26.2                           ,4                              ,6.55                           ,0.43667                        ,0.28381                        ,0.15285                        ,0.15651                        ,0.22117                        ,0.29365                        ,0.22117                        ,-0.2203                        ,5.4996                         ,0.78549                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.9791                         ,175.6176                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
129.6875                        ,3108                           ,20.2                           ,4                              ,5.05                           ,0.32164                        ,0.28302                        ,0.038616                       ,0.15726                        ,0.22221                        ,0.295                          ,0.22221                        ,-0.22119                       ,5.5228                         ,0.75864                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.9509                         ,174.8329                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
130.6429                        ,3123                           ,17.8                           ,4                              ,4.45                           ,0.29137                        ,0.28242                        ,0.008948                       ,0.15798                        ,0.2232                         ,0.2963                         ,0.2232                         ,-0.22206                       ,5.5435                         ,0.71108                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.9218                         ,174.0483                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
131.625                         ,3138                           ,13.4                           ,4                              ,3.35                           ,0.20938                        ,0.282                          ,-0.072625                      ,0.15866                        ,0.22414                        ,0.29754                        ,0.22414                        ,-0.2229                        ,5.5617                         ,0.68359                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.8917                         ,173.5503                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
132.5625                        ,3153                           ,16.0667                        ,4                              ,4.0167                         ,0.25104                        ,0.28173                        ,-0.030689                      ,0.15931                        ,0.22504                        ,0.29872                        ,0.22504                        ,-0.2237                        ,5.5775                         ,0.59233                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.8605                         ,173.3031                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
133.5                           ,3168                           ,14.5333                        ,4                              ,3.6333                         ,0.21531                        ,0.28159                        ,-0.066276                      ,0.15994                        ,0.22591                        ,0.29986                        ,0.22591                        ,-0.22447                       ,5.5908                         ,0.72166                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.8281                         ,173.0558                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
134.3889                        ,3183                           ,21.4                           ,4                              ,5.35                           ,0.32942                        ,0.28154                        ,0.047886                       ,0.16056                        ,0.22676                        ,0.30096                        ,0.22676                        ,-0.22522                       ,5.6019                         ,0.74172                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.7945                         ,172.8086                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
135.3125                        ,3198                           ,32.4                           ,4                              ,8.1                            ,0.46125                        ,0.28155                        ,0.1797                         ,0.16117                        ,0.2276                         ,0.30206                        ,0.2276                         ,-0.22595                       ,5.6107                         ,0.68763                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.7595                         ,172.5614                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
136.1667                        ,3213                           ,23.7333                        ,4                              ,5.9333                         ,0.3516                         ,0.2816                         ,0.070009                       ,0.16178                        ,0.22844                        ,0.30316                        ,0.22844                        ,-0.22666                       ,5.6173                         ,0.68371                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.7233                         ,172.3142                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
137.0556                        ,3228                           ,25.8                           ,4                              ,6.45                           ,0.35833                        ,0.28166                        ,0.076669                       ,0.1624                         ,0.22928                        ,0.30425                        ,0.22928                        ,-0.22736                       ,5.6218                         ,0.72075                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.6859                         ,172.067                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
137.8889                        ,3243                           ,111                            ,4                              ,27.75                          ,1.4389                         ,0.28176                        ,1.1571                         ,0.16301                        ,0.23012                        ,0.30534                        ,0.23012                        ,-0.22804                       ,5.6242                         ,0.75918                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,4.6474                         ,172.6594                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
