cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
219                             ,1510                           ,6.2                            ,3                              ,2.0667                         ,0.22733                        ,0.56051                        ,-0.33318                       ,0.43852                        ,0.63124                        ,0.84726                        ,0.84726                        ,-0.9005                        ,13.9368                        ,0.63871                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1353                         ,134.4728                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
220.1                           ,1520                           ,9.1                            ,3                              ,3.0333                         ,0.31092                        ,0.56945                        ,-0.25853                       ,0.42973                        ,0.62026                        ,0.83382                        ,0.83382                        ,-0.89409                       ,13.2244                        ,0.72126                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1488                         ,134.0139                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
221.125                         ,1530                           ,16.4                           ,3                              ,5.4667                         ,0.58767                        ,0.57849                        ,0.0091768                      ,0.42147                        ,0.60998                        ,0.82127                        ,0.82127                        ,-0.88828                       ,12.5281                        ,0.80863                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1618                         ,133.555                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
222.2                           ,1540                           ,33.2                           ,3                              ,11.0667                        ,1.2173                         ,0.58777                        ,0.62957                        ,0.41389                        ,0.60057                        ,0.80981                        ,0.80981                        ,-0.88313                       ,11.8498                        ,0.61574                        ,1                              ,1                              ,0                              ,0                              ,0                              ,0                              ,7.1746                         ,133.0051                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
223.3                           ,1550                           ,26.6                           ,3                              ,8.8667                         ,0.95317                        ,0.59744                        ,0.35573                        ,0.40713                        ,0.59219                        ,0.79963                        ,0.79963                        ,-0.87869                       ,11.1911                        ,0.40955                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1871                         ,132.4552                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
224.375                         ,1560                           ,7.7                            ,3                              ,2.5667                         ,0.28875                        ,0.60768                        ,-0.31893                       ,0.40133                        ,0.58503                        ,0.79093                        ,0.79093                        ,-0.875                         ,10.5539                        ,0.53227                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1994                         ,131.9052                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
225.5                           ,1570                           ,44.9                           ,3                              ,14.9667                        ,1.6463                         ,0.6187                         ,1.0276                         ,0.39659                        ,0.57918                        ,0.78385                        ,0.78385                        ,-0.87205                       ,9.9408                         ,0.59882                        ,1                              ,1                              ,1                              ,1                              ,0                              ,2.4379                         ,7.2116                         ,131.3553                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
226.6                           ,1580                           ,23.6                           ,3                              ,7.8667                         ,0.86533                        ,0.63065                        ,0.23468                        ,0.39297                        ,0.57472                        ,0.77844                        ,0.77844                        ,-0.86982                       ,9.3549                         ,0.6115                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2238                         ,130.8054                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
227.7                           ,1590                           ,18.5                           ,3                              ,6.1667                         ,0.72458                        ,0.64347                        ,0.081112                       ,0.39052                        ,0.57169                        ,0.77477                        ,0.77477                        ,-0.8683                        ,8.7995                         ,0.38343                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2362                         ,130.2555                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
228.875                         ,1600                           ,13.3                           ,3                              ,4.4333                         ,0.49875                        ,0.657                          ,-0.15825                       ,0.38928                        ,0.57015                        ,0.7729                         ,0.7729                         ,-0.86747                       ,8.2777                         ,0.35003                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2487                         ,129.7056                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
230                             ,1610                           ,23.8                           ,3                              ,7.9333                         ,0.952                          ,0.67105                        ,0.28095                        ,0.38935                        ,0.57023                        ,0.77298                        ,0.77298                        ,-0.86743                       ,7.7932                         ,0.35551                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2613                         ,129.1557                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
231.2                           ,1620                           ,27.1                           ,3                              ,9.0333                         ,1.0614                         ,0.68547                        ,0.37595                        ,0.39122                        ,0.57257                        ,0.77584                        ,0.77584                        ,-0.86879                       ,7.3519                         ,0.13037                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2742                         ,128.6058                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
232.375                         ,1630                           ,83                             ,3                              ,27.6667                        ,3.4583                         ,0.699                          ,2.7593                         ,0.3961                         ,0.57878                        ,0.78354                        ,0.78354                        ,-0.87315                       ,6.9648                         ,0.46797                        ,1                              ,1                              ,1                              ,1                              ,0                              ,19.758                         ,7.2873                         ,128.0559                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
233.625                         ,1640                           ,22.3                           ,3                              ,7.4333                         ,0.92917                        ,0.7137                         ,0.21547                        ,0.40541                        ,0.59077                        ,0.79855                        ,0.79855                        ,-0.88253                       ,6.6469                         ,0.31897                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3005                         ,127.6107                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
234.875                         ,1650                           ,12.8                           ,3                              ,4.2667                         ,0.53333                        ,0.72843                        ,-0.1951                        ,0.41998                        ,0.60969                        ,0.82233                        ,0.82233                        ,-0.8981                        ,6.4137                         ,0.53782                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3138                         ,127.1655                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
236.125                         ,1660                           ,12.5                           ,3                              ,4.1667                         ,0.52083                        ,0.74318                        ,-0.22235                       ,0.44005                        ,0.63583                        ,0.85527                        ,0.85527                        ,-0.92021                       ,6.2805                         ,0.45172                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3272                         ,126.7204                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
237.375                         ,1670                           ,14.6                           ,3                              ,4.8667                         ,0.66917                        ,0.75795                        ,-0.088782                      ,0.46539                        ,0.66889                        ,0.89699                        ,0.89699                        ,-0.94856                       ,6.2595                         ,0.42669                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3406                         ,126.2752                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
238.75                          ,1680                           ,27.1                           ,3                              ,9.0333                         ,1.2421                         ,0.77268                        ,0.4694                         ,0.49542                        ,0.70812                        ,0.94654                        ,0.94654                        ,-0.98244                       ,6.3589                         ,0.51012                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3539                         ,125.83                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
240.125                         ,1690                           ,6.8                            ,3                              ,2.2667                         ,0.31167                        ,0.78724                        ,-0.47557                       ,0.52937                        ,0.75249                        ,1.0026                         ,1.0026                         ,-1.0209                        ,6.5812                         ,0.49422                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3671                         ,125.3849                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
241.5                           ,1700                           ,11                             ,3                              ,3.6667                         ,0.55                           ,0.80147                        ,-0.25147                       ,0.56631                        ,0.80077                        ,1.0636                         ,1.0636                         ,-1.0627                        ,6.9233                         ,0.6216                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.38                           ,124.9397                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
243                             ,1710                           ,15.2                           ,2.4                            ,6.0333                         ,0.905                          ,0.81516                        ,0.089839                       ,0.60525                        ,0.85164                        ,1.1278                         ,1.1278                         ,-1.1067                        ,7.377                          ,0.62872                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3925                         ,124.4945                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
244.5                           ,1720                           ,7.1                            ,1.5                            ,4.7333                         ,0.781                          ,0.82819                        ,-0.04719                       ,0.64518                        ,0.90377                        ,1.1936                         ,1.1936                         ,-1.1516                        ,7.9302                         ,0.48263                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4047                         ,124.0493                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
246.15                          ,1730                           ,11                             ,1.5                            ,7.3333                         ,1.155                          ,0.84032                        ,0.31468                        ,0.68505                        ,0.9558                         ,1.2593                         ,1.2593                         ,-1.1961                        ,8.5681                         ,0.34702                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4165                         ,123.6042                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
247.725                         ,1740                           ,7                              ,2.25                           ,3.3333                         ,0.53611                        ,0.85127                        ,-0.31516                       ,0.72389                        ,1.0064                         ,1.3231                         ,1.3231                         ,-1.2393                        ,9.2754                         ,0.25413                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4276                         ,123.4487                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
249.3333                        ,1750                           ,10.1                           ,3                              ,3.3667                         ,0.61722                        ,0.86095                        ,-0.24373                       ,0.76094                        ,1.0547                         ,1.3839                         ,1.3839                         ,-1.2801                        ,10.0394                        ,0.44907                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4382                         ,123.2933                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
251.1667                        ,1760                           ,3.8                            ,3                              ,1.2667                         ,0.23222                        ,0.86939                        ,-0.63716                       ,0.79574                        ,1.1                            ,1.441                          ,1.441                          ,-1.318                         ,10.851                         ,0.58597                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.448                          ,123.1378                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
253                             ,1770                           ,11.4                           ,3                              ,3.8                            ,0.665                          ,0.87675                        ,-0.21175                       ,0.82805                        ,1.1419                         ,1.4937                         ,1.4937                         ,-1.3527                        ,11.702                         ,0.67114                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4571                         ,122.9823                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
254.75                          ,1780                           ,24                             ,3                              ,8                              ,1.5333                         ,0.88326                        ,0.65007                        ,0.85772                        ,1.1804                         ,1.5421                         ,1.5421                         ,-1.3842                        ,12.5844                        ,0.5528                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4653                         ,122.8269                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
256.6667                        ,1790                           ,11.6                           ,3                              ,3.8667                         ,0.70889                        ,0.88905                        ,-0.18016                       ,0.88474                        ,1.2153                         ,1.5859                         ,1.5859                         ,-1.4123                        ,13.4912                        ,0.59879                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4727                         ,122.6714                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
258.5                           ,1800                           ,31.1                           ,3                              ,10.3667                        ,2.0733                         ,0.89418                        ,1.1792                         ,0.90918                        ,1.2469                         ,1.6254                         ,1.6254                         ,-1.4373                        ,14.4163                        ,0.35763                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4793                         ,122.516                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
260.5                           ,1810                           ,22.8                           ,3                              ,7.6                            ,1.52                           ,0.89874                        ,0.62126                        ,0.93116                        ,1.2752                         ,1.6608                         ,1.6608                         ,-1.4592                        ,15.3553                        ,0.42631                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.485                          ,122.3605                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
262.5                           ,1820                           ,19.1                           ,3                              ,6.3667                         ,1.3794                         ,0.90275                        ,0.47669                        ,0.95093                        ,1.3006                         ,1.6925                         ,1.6925                         ,-1.4784                        ,16.3046                        ,0.47064                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4899                         ,122.205                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
264.6667                        ,1830                           ,8.6                            ,3                              ,2.8667                         ,0.57333                        ,0.90132                        ,-0.32799                       ,0.96875                        ,1.3234                         ,1.7209                         ,1.7209                         ,-1.4953                        ,17.2628                        ,0.4703                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4941                         ,122.0496                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
266.6667                        ,1840                           ,29.4                           ,3                              ,9.8                            ,2.0417                         ,0.89889                        ,1.1428                         ,0.98487                        ,1.344                          ,1.7465                         ,1.7465                         ,-1.5102                        ,18.2301                        ,0.44353                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4975                         ,122.1589                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
268.75                          ,1850                           ,13.6                           ,3                              ,4.5333                         ,0.94444                        ,0.90083                        ,0.043614                       ,0.99949                        ,1.3626                         ,1.7696                         ,1.7696                         ,-1.5234                        ,19.2082                        ,0.0075245                      ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.5001                         ,122.2682                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
270.8333                        ,1860                           ,12.4                           ,3                              ,4.1333                         ,0.82667                        ,0.90253                        ,-0.075866                      ,1.0128                         ,1.3795                         ,1.7906                         ,1.7906                         ,-1.5351                        ,20.1998                        ,7.8159e-05                     ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.502                          ,122.3775                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
272.8333                        ,1870                           ,79.3                           ,3                              ,26.4333                        ,5.2867                         ,0.90388                        ,4.3828                         ,1.0249                         ,1.3948                         ,1.8095                         ,1.8095                         ,-1.5456                        ,21.2093                        ,9.2475e-05                     ,1                              ,1                              ,1                              ,1                              ,0                              ,25.7328                        ,7.5032                         ,122.4869                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
274.8333                        ,1880                           ,29.1                           ,3                              ,9.7                            ,1.94                           ,0.90473                        ,1.0353                         ,1.0354                         ,1.4081                         ,1.826                          ,1.826                          ,-1.5546                        ,22.2406                        ,0.36217                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.5037                         ,122.5962                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
276.8333                        ,1890                           ,48.9                           ,3                              ,16.3                           ,3.26                           ,0.90494                        ,2.3551                         ,1.0439                         ,1.4189                         ,1.8392                         ,1.8392                         ,-1.5614                        ,23.297                         ,0.45947                        ,1                              ,1                              ,1                              ,1                              ,0                              ,5.1585                         ,7.5033                         ,122.7055                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
278.8333                        ,1900                           ,18                             ,3                              ,6                              ,1.15                           ,0.90444                        ,0.24556                        ,1.0501                         ,1.4266                         ,1.8486                         ,1.8486                         ,-1.5656                        ,24.3807                        ,0.30634                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.5023                         ,122.8148                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
280.75                          ,1910                           ,28.5                           ,3                              ,9.5                            ,1.6625                         ,0.90305                        ,0.75945                        ,1.0536                         ,1.4307                         ,1.8534                         ,1.8534                         ,-1.5667                        ,25.4933                        ,0.31575                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.5004                         ,122.9242                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
282.5                           ,1920                           ,19.4                           ,3                              ,6.4667                         ,1.1856                         ,0.90052                        ,0.28503                        ,1.0539                         ,1.4307                         ,1.8531                         ,1.8531                         ,-1.5642                        ,26.6369                        ,0.47744                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4978                         ,123.0335                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
284.3333                        ,1930                           ,32.4                           ,3                              ,10.8                           ,1.98                           ,0.89665                        ,1.0834                         ,1.0509                         ,1.4263                         ,1.8472                         ,1.8472                         ,-1.5577                        ,27.8124                        ,0.39398                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4944                         ,123.1428                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
